...1,url,title,textualRating,languageCode,publisher.name,publisher.site,reviewDate,text,claimant,claimDate,claimant_party,reason
16219,http://www.factcheck.org/2017/12/smith-wrong-nsf-funding/,Smith Wrong About NSF Funding,FALSE,en,FactCheck.org,factcheck.org,2017-12-07T16:06:18Z,The National Science Foundation 'provides financial support to more than twice as many graduate students in the social and behavioral sciences as in computer science; mathematics or material science.',Rep. Lamar Smith,2017-11-30T00:00:00Z,Republican,NA
17634,http://www.factcheck.org/2017/12/al-franken-gop-support-roy-moore/,Al Franken on GOP Support for Roy Moore,Exaggerates,en,FactCheck.org,factcheck.org,2017-12-07T21:37:14Z,Roy Moore; who has been accused of sexual misconduct with teenage girls; is running for the U.S. Senate in Alabama 'with the full support of his party.',Al Franken,2017-12-07T00:00:00Z,Democratic,NA
17849,http://www.factcheck.org/2017/06/can-trump-fire-mueller/,Can Trump Fire Mueller?,It's Not That Simple,en,FactCheck.org,factcheck.org,2017-12-18T14:30:24Z,President Trump has the 'right' to fire special counsel Robert Mueller.,Sarah Sanders,2017-06-13T00:00:00Z,Republican,NA
16656,https://www.factcheck.org/2018/01/response-iranian-protests-now/,Response to Iranian Protests; Then and Now,FALSE,en,FactCheck.org,factcheck.org,2018-01-04T22:37:23Z,President Barack Obama repeatedly failed to express America’s solidarity with the Iranian protesters' in 2009.,Mike Pence,2018-01-03T00:00:00Z,Republican,NA
17879,https://www.factcheck.org/2017/05/republican-health-care-spin/,Republican Health Care Spin,Exaggerates,en,FactCheck.org,factcheck.org,2018-01-05T22:37:20Z,Claimed 20 million Americans rejected Obamacare as 'nonsense … because it doesn’t do what I need done.',Tom Price,2017-05-07T00:00:00Z,Republican,NA
18021,https://www.factcheck.org/2018/01/cornyns-generous-immigration-claim/,Cornyn's 'Generous' Immigration Claim,Not the Whole Story,en,FactCheck.org,factcheck.org,2018-01-09T16:31:06Z,America is the most generous country in the world when it comes to legal immigration.',John Cornyn,2018-01-04T00:00:00Z,Republican,NA
16869,https://www.factcheck.org/2018/01/manufacturing-jobs-roaring-back/,Manufacturing Jobs 'Roaring Back'?,Spins the Facts,en,FactCheck.org,factcheck.org,2018-01-10T20:54:02Z,Look at the jobs numbers that were just released last week -- manufacturing is roaring back.',Mike Pence,2018-01-08T00:00:00Z,Republican,NA
16207,https://www.factcheck.org/2018/01/cold-facts-globes-hottest-years/,Cold Facts on the Globe's Hottest Years,Misleading,en,FactCheck.org,factcheck.org,2018-01-11T15:13:41Z,Temperature increases for the likely hottest years on record (2014; 2015 and 2016) are 'meaningless' because they are 'well within the margin of error.',James Inhofe,2018-01-03T00:00:00Z,Republican,NA
16828,https://www.factcheck.org/2018/01/pelosi-inflates-tax-cuts/,Pelosi Inflates Tax Cuts,Misleading,en,FactCheck.org,factcheck.org,2018-01-12T21:46:22Z,There is up to at least a $1.3 trillion tax break for corporations unpaid for.',Rep. Nancy Pelosi,2018-01-11T00:00:00Z,Democratic,NA
18013,https://www.factcheck.org/2018/01/durbins-history-misrepresentations/,Durbin's 'History' of Misrepresentations,Misleading,en,FactCheck.org,factcheck.org,2018-01-18T21:32:59Z,Sen. Richard Durbin has a history of misrepresenting what happens in White House meetings.,Tom Cotton,2018-01-14T00:00:00Z,Republican,NA
15995,https://www.factcheck.org/2018/01/durbin-filibuster-myth/,Durbin and the Filibuster 'Myth',Spins the Facts,en,FactCheck.org,factcheck.org,2018-01-23T22:53:50Z,Getting rid of the filibuster 'would be the end of the Senate as it was originally devised and created going back to our Founding Fathers.',Dick Durbin,2018-01-21T00:00:00Z,Democratic,NA
17312,https://www.factcheck.org/2018/01/misleading-talking-point-women-workers/,A Misleading Talking Point on Women Workers,Lacks Context,en,FactCheck.org,factcheck.org,2018-01-26T00:04:44Z,Over a half a million new women entered the workforce on [Trump's] watch.',Kellyanne Conway,2018-01-22T00:00:00Z,Republican,NA
18049,https://www.factcheck.org/2018/02/pelosis-crumbs-comment-context/,Previous StoryPelosi's 'Crumbs' Comment in Context,We Provide Full Context,en,FactCheck.org,factcheck.org,2018-02-02T19:28:24Z,Nancy Pelosi called $1;000 bonuses some workers received 'crumbs.',Mike Pence,2018-02-01T00:00:00Z,Republican,NA
17539,https://www.factcheck.org/2018/02/will-global-warming-benefit-civilization/,Will Global Warming Benefit Civilization?,Distorts the Facts,en,FactCheck.org,factcheck.org,2018-02-12T22:44:53Z,Suggests global warming isn't necessarily 'a bad thing' because 'humans have most flourished during times of ... warming.',Scott Pruitt,2018-02-06T00:00:00Z,Republican,NA
17653,https://www.factcheck.org/2018/02/trumps-deficit-reduction/,Fact check: Trump's 'Deficit Reduction',FALSE,en,FactCheck.org,factcheck.org,2018-02-14T23:02:58Z,Trump's 'budget reduced the deficit by $3 trillion; which is one of the largest in history.',Sarah Sanders,2018-02-13T00:00:00Z,Republican,NA
17282,https://www.factcheck.org/2018/02/pence-repeats-debunked-russia-talking-point/,Pence Repeats Debunked Russia Talking Point,FALSE,en,FactCheck.org,factcheck.org,2018-02-15T21:03:44Z,Irrespective of efforts that were made in 2016 by foreign powers; it is the universal conclusion of our intelligence communities that none of those efforts had any impact on the outcome of the 2016 election.',Mike Pence,2018-02-14T00:00:00Z,Republican,NA
15899,https://www.factcheck.org/2018/02/spinning-russian-indictment/,Spinning the Russian Indictment,FALSE,en,FactCheck.org,factcheck.org,2018-02-19T22:14:47Z,All these efforts [by the Russians] were about sowing confusion in the electoral process and undermining the next president; not about supporting one candidate over the other.',Raj Shah,2018-02-16T00:00:00Z,Republican,NA
16817,https://www.factcheck.org/2018/03/wind-energys-carbon-footprint/,FACT CHECK: Wind Energy's Carbon Footprint,Misleading,en,FactCheck.org,factcheck.org,2018-03-14T19:57:15Z,The carbon footprint on wind [energy] is significant.',Ryan Zinke,2018-03-06T00:00:00Z,Republican,NA
16263,https://www.factcheck.org/2018/03/durbin-wrong-on-trump-democrats/,Durbin Wrong on 'Trump Democrats',FALSE,en,FactCheck.org,factcheck.org,2018-03-22T22:24:45Z,Thirty percent of the people who voted for Donald Trump had voted for President Obama.',Dick Durbin,2018-03-18T00:00:00Z,Democratic,NA
17552,https://www.factcheck.org/2018/03/smiths-error-filled-climate-op-ed/,Smith's Error-Filled Climate Op-Ed,FALSE,en,FactCheck.org,factcheck.org,2018-03-23T16:42:58Z,Wrote that climate scientists have predicted 'global temperatures would increase more than one degree Celsius by 2020;' but observed temperatures have been only 'half as high.',Lamar Smith,2018-03-12T00:00:00Z,Republican,NA
16218,https://www.factcheck.org/2018/04/the-stats-on-border-apprehensions/,The Stats on Border Apprehensions,Here's the Trend Line,en,FactCheck.org,factcheck.org,2018-04-06T18:09:32Z,We’ve recently seen the numbers of illegal border crossings rise from 40-year lows last April; back to previous levels.',Kirstjen Nielsen,2018-04-04T00:00:00Z,Republican,wp
17440,https://www.factcheck.org/2018/04/pruitts-tall-tale-on-toxic-cleanups/,Pruitt's Tall Tale on Toxic Cleanups,FALSE,en,FactCheck.org,factcheck.org,2018-04-10T20:42:28Z,We'll have almost 30 sites off the [Superfund priorities] list this year;' which has 'almost never been done.',Scott Pruitt,2018-04-04T00:00:00Z,Republican,NA
17753,https://www.factcheck.org/2018/04/paul-ryan-misleads-on-corporate-tax-revenues/,Paul Ryan Misleads on Corporate Tax Revenues,Misleading,en,FactCheck.org,factcheck.org,2018-04-16T21:46:22Z,Corporate tax revenues are 'still rising;' even though the tax rate 'dropped 40 percent' under the new tax law.,Rep. Paul Ryan,2018-04-15T00:00:00Z,Republican,NA
16253,https://www.factcheck.org/2018/04/muddying-a-trump-loyalty-test/,Muddying a Trump Loyalty Test,Misleading,en,FactCheck.org,factcheck.org,2018-04-20T15:34:16Z,Republican Rep. Todd Rokita of Indiana voted 'against Trump’s border wall.',Rep. Luke Messer,2018-04-17T00:00:00Z,Republican,NA
16159,https://www.factcheck.org/2018/04/factchecking-mccarthys-statistics/,FactChecking McCarthy's Statistics,FALSE,en,FactCheck.org,factcheck.org,2018-04-24T22:26:46Z,When Ronald Reagan was president; the discretionary spending; all those appropriations; was 75 percent of the budget; the mandatory was 25.',Rep. Kevin McCarthy,2018-04-23T00:00:00Z,Republican,NA
17866,https://www.factcheck.org/2018/04/factchecking-mccarthys-statistics/,FactChecking McCarthy's Statistics,FALSE,en,FactCheck.org,factcheck.org,2018-04-24T22:28:04Z,The labor participation rate is 'going back up.',Rep. Kevin McCarthy,2018-04-23T00:00:00Z,Republican,NA
17983,https://www.factcheck.org/2018/04/morrisey-didnt-deny-west-virginians-trump/,Morrisey Didn’t Deny West Virginians Trump,FALSE,en,FactCheck.org,factcheck.org,2018-04-27T21:54:37Z,West Virginia Attorney General Patrick Morrisey; a Republican candidate for the U.S. Senate; 'refused to support Trump over Hillary.',Rep. Evan Jenkins,2018-04-25T00:00:00Z,Republican,NA
17640,https://www.factcheck.org/2018/05/pelosi-misrepresents-childhood-hunger-data/,Pelosi Misrepresents Childhood 'Hunger' Data,Unsupported,en,FactCheck.org,factcheck.org,2018-05-01T21:52:13Z,1 in 5 children in America goes to sleep hungry at night.',Rep. Nancy Pelosi,2018-04-26T00:00:00Z,Democratic,NA
18044,https://www.factcheck.org/2018/05/schumers-chip-spin/,Schumer's CHIP Spin,Spins the Facts,en,FactCheck.org,factcheck.org,2018-05-10T20:42:32Z,A White House plan to rescind unspent CHIP funds would be 'taking money away from kids who need health care.',Chuck Schumer,2018-05-08T00:00:00Z,Democratic,NA
16779,https://www.factcheck.org/2018/05/schiff-shanks-trump-golf-cart-story/,Previous StorySchiff Shanks Trump Golf Cart Story,FALSE,en,FactCheck.org,factcheck.org,2018-05-17T18:07:05Z,The federal government has spent over $150;000; just the Secret Service alone; for the privilege of renting Donald Trump golf carts to protect Donald Trump on his rounds.',Adam Schiff,2018-05-15T00:00:00Z,Democratic,NA
16557,https://www.factcheck.org/2018/05/whos-to-blame-for-higher-gas-prices/,Who’s to Blame for Higher Gas Prices?,Experts Say Modest Effect,en,FactCheck.org,factcheck.org,2018-05-25T19:51:19Z,President Trump’s reckless decision to pull out of the Iran deal has led to higher oil prices. These higher oil prices are translating directly to soaring gas prices.',Chuck Schumer,2018-05-23T00:00:00Z,Democratic,NA
17689,https://www.factcheck.org/2018/05/scientist-schools-congressmen-on-climate/,Scientist Schools Congressmen on Climate,FALSE,en,FactCheck.org,factcheck.org,2018-05-25T19:53:10Z,Over the history of planet Earth; far and away the #1 cause of sea level rise has been erosion and its resulting deposits of sediment and rocks into the world’s seas and oceans.',Rep. Mo Brooks,2018-05-19T00:00:00Z,Republican,NA
5678,https://www.factcheck.org/2018/05/scientist-schools-congressmen-on-climate/,Scientist Schools Congressmen on Climate,FALSE,en,FactCheck.org,factcheck.org,2018-05-25T20:02:46Z,You’re going to have an increase in the amount of ice in Antarctica because of global warming.',Mo Brooks,2018-05-16T00:00:00Z,Republican,NA
16984,https://www.factcheck.org/2018/05/scientist-schools-congressmen-on-climate/,Scientist Schools Congressmen on Climate,FALSE,en,FactCheck.org,factcheck.org,2018-05-25T20:09:30Z,There appears to be no correlation between the increase in the sea level and carbon emissions.',Rep. Lamar Smith,2018-05-16T00:00:00Z,Republican,NA
16480,https://www.factcheck.org/2018/05/scientist-schools-congressmen-on-climate/,Scientist Schools Congressmen on Climate,About 14.5F Degrees Warmer,en,FactCheck.org,factcheck.org,2018-05-25T20:19:13Z,You don’t think maybe it was 30 degrees warmer when dinosaurs roamed the Earth?,Rep. Bill Posey,2018-05-16T00:00:00Z,Republican,NA
17243,https://www.factcheck.org/2018/05/scientist-schools-congressmen-on-climate/,Scientist Schools Congressmen on Climate,FALSE,en,FactCheck.org,factcheck.org,2018-05-25T20:24:13Z,The last [ice age] was caused by a cataclysmic collision of an asteroid.',Rep. Bill Posey,2018-05-16T00:00:00Z,Republican,NA
17569,https://www.factcheck.org/2018/05/a-lobbyist-in-congress-not-exactly/,A Lobbyist in Congress? Not Exactly.,Not the Whole Story,en,FactCheck.org,factcheck.org,2018-06-01T14:29:20Z,Jim Renacci’s been a lobbyist even while in Congress.',Sherrod Brown,2018-05-18T00:00:00Z,Democratic,NA
16745,https://www.factcheck.org/2018/06/navajo-didnt-support-shrinking-bears-ears/,Navajo Didn't Support Shrinking Bears Ears,FALSE,en,FactCheck.org,factcheck.org,2018-06-01T20:00:43Z,The Navajo people who 'live close' to Bears Ears National Monument 'were all in support' of President Trump’s decision to shrink the protected land.,Ryan Zinke,2018-05-28T00:00:00Z,Republican,NA
16305,https://www.factcheck.org/2018/06/nielsens-rhetoric-on-family-separations/,Nielsen's Rhetoric on Family Separations,Distorts the Facts,en,FactCheck.org,factcheck.org,2018-06-20T19:07:40Z,This administration did not create a policy of separating families at the border.',Kirstjen Nielsen,2018-06-18T00:00:00Z,Republican,wp
16288,https://www.factcheck.org/2018/06/did-the-obama-administration-separate-families/,Did the Obama Administration Separate Families?,Misleading,en,FactCheck.org,factcheck.org,2018-06-20T22:13:34Z,The Obama administration; the Bush administration all separated families. ... Their rate was less than ours; but they absolutely did do this. This is not new.',Kirstjen Nielsen,2018-06-18T00:00:00Z,Republican,wp
17370,https://www.factcheck.org/2018/06/more-bogus-border-claims/,More Bogus Border Claims,Lacks Context,en,FactCheck.org,factcheck.org,2018-06-21T22:48:32Z,In the past five months; there had been a '314 percent increase' in adults suspected of 'fraudulently claiming to be a family unit.',Kirstjen Nielsen,2018-06-18T00:00:00Z,Republican,wp
16605,https://www.factcheck.org/2018/06/more-bogus-border-claims/,More Bogus Border Claims,Misleading,en,FactCheck.org,factcheck.org,2018-06-21T22:57:09Z,Claimed the 2012 Deferred Action for Childhood Arrivals program was an 'incentive' for unaccompanied children to try to cross the border illegally.,Ron Johnson,2018-06-20T00:00:00Z,Republican,NA
16717,https://www.factcheck.org/2018/06/trumps-travel-ban-doesnt-affect-all-muslims/,Trump's 'Travel Ban' Doesn't Affect All Muslims,Trump's Quote; Not Reality,en,FactCheck.org,factcheck.org,2018-06-30T17:26:41Z,The US Supreme Court just ratified Donald Trump’s 'total and complete shutdown' of Muslims entry into the United States.',Keith Ellison,2018-06-26T00:00:00Z,Democratic,NA
13828,https://www.factcheck.org/2018/07/ocasio-cortez-wrong-on-cause-of-low-unemployment/,Ocasio-Cortez Wrong on Cause of Low Unemployment,FALSE,en,FactCheck.org,factcheck.org,2018-07-18T21:29:58Z,Unemployment is low because everyone has two jobs.',Alexandria Ocasio-Cortez,2018-07-13T00:00:00Z,Democratic,NA
3218,https://www.factcheck.org/2018/08/cbo-didnt-say-tax-cuts-were-virtually-paid-for/,CBO Didn't Say Tax Cuts Were 'Virtually Paid For',Not What CBO Said,en,FactCheck.org,factcheck.org,2018-08-02T21:08:15Z,Even the CBO numbers show now that the entire $1.5 trillion tax cut is virtually paid for by higher revenues and better nominal GDP.',Larry Kudlow,2018-07-29T00:00:00Z,Republican,NA
16508,https://www.factcheck.org/2018/08/the-cost-of-medicare-for-all/,Previous StoryThe Cost of 'Medicare-for-All',Not What Study Says,en,FactCheck.org,factcheck.org,2018-08-10T21:46:34Z,A Koch brothers-funded study ... shows that Medicare-for-all is actually much cheaper than the current system that we pay right now.',Alexandria Ocasio-Cortez,2018-08-08T00:00:00Z,Democratic,NA
16282,https://www.factcheck.org/2018/08/giuliani-misleads-on-trump-tower-meeting/,Giuliani Misleads on Trump Tower Meeting,FALSE,en,FactCheck.org,factcheck.org,2018-08-20T19:37:27Z,When Donald Trump Jr. and other Trump campaign officials agreed to meet Natalia Veselnitskaya at Trump Tower in June 2016 'they didn’t know she was a representative of the Russian government.',Rudy Giuliani,2018-08-19T00:00:00Z,Republican,NA
17981,https://www.factcheck.org/2018/09/kavanaugh-files-second-amendment/,Kavanaugh Files: Second Amendment,We Review His Record,en,FactCheck.org,factcheck.org,2018-09-05T22:02:50Z,Brett Kavanaugh's 'reasoning is far outside the mainstream of legal thought and ... surpasses the views of Justice Scalia; who was clearly a pro-gun justice.',Sen. Dianne Feinstein,2018-09-04T00:00:00Z,Democratic,NA
16420,https://www.factcheck.org/2018/09/kavanaugh-files-the-affordable-care-act/,Kavanaugh Files: The Affordable Care Act,We Review His Record,en,FactCheck.org,factcheck.org,2018-09-05T22:08:17Z,Judge Kavanaugh has written opinions skeptical of our health care law; reproductive rights; and even the contraception coverage requirement.',Sen. Chuck Schumer,2018-08-28T00:00:00Z,Democratic,NA
17253,https://www.factcheck.org/2018/09/kavanaugh-file-executive-privilege/,Kavanaugh File: Executive Privilege,We Review the Record,en,FactCheck.org,factcheck.org,2018-09-06T21:52:30Z,Judge Brett Kavanaugh 'argued that presidents should be above the law and granted a free pass from criminal investigation while in office.',Dick Durbin,2018-09-04T00:00:00Z,Democratic,NA
18005,https://www.factcheck.org/2018/09/kavanaugh-files-abortion-rights/,Kavanaugh Files: Abortion Rights,We Review the Record,en,FactCheck.org,factcheck.org,2018-09-07T17:58:10Z,Just last year; Judge Kavanaugh praised the dissent in Roe v. Wade.',Kamala Harris,2018-09-04T00:00:00Z,Democratic,NA
16784,https://www.factcheck.org/2018/09/obama-cherry-picks-uninsured-figure/,Obama Cherry-Picks Uninsured Figure,Cherry Picks,en,FactCheck.org,factcheck.org,2018-09-12T21:27:17Z,Republicans’ 'sabotage of the Affordable Care Act has already cost more than 3 million Americans their health insurance.',Barack Obama,2018-09-07T00:00:00Z,Democratic,NA
16874,https://www.factcheck.org/2018/09/obama-fox-news-and-the-free-press/,Obama; Fox News and the Free Press,Not the Whole Story,en,FactCheck.org,factcheck.org,2018-09-13T20:54:41Z,I complained plenty about Fox News; but you never heard me threaten to shut them down or call them enemies of the people.',Barack Obama,2018-09-07T00:00:00Z,Democratic,NA
16781,https://www.factcheck.org/2018/09/clinton-goes-too-far-in-criticizing-trump/,Clinton Goes Too Far in Criticizing Trump,Misleading,en,FactCheck.org,factcheck.org,2018-09-20T19:21:38Z,President Trump has shown a 'complete unwillingness to stop' Russian interference in U.S. elections.,Hillary Clinton,2018-09-16T00:00:00Z,Democratic,NA
16153,https://www.factcheck.org/2018/09/vying-for-veterans-votes-in-nevada/,Vying for Veterans' Votes in Nevada,Not the Whole Story,en,FactCheck.org,factcheck.org,2018-09-24T17:04:25Z,TV ad: Sen. Dean Heller 'got the worst grade in Nevada on veterans.',Jacky Rosen,2018-09-14T00:00:00Z,Democratic,NA
16191,https://www.factcheck.org/2018/09/misleading-ad-targets-orourke-for-border-comments/,Misleading Ad Targets O'Rourke for Border Comments,Misleading,en,FactCheck.org,factcheck.org,2018-09-25T21:09:53Z,Rep. Beto O’Rourke 'said crossing the border illegally should not be a crime.',Ted Cruz,2018-09-19T00:00:00Z,Republican,NA
16934,https://www.factcheck.org/2018/09/graham-goes-too-far-in-kavanaughs-defense/,Graham Goes Too Far in Kavanaugh's Defense,Exaggerates,en,FactCheck.org,factcheck.org,2018-09-25T21:15:36Z,On Christine Ford's accusation against Supreme Court nominee Brett Kavanaugh: 'everybody named in regard to being there said it didn't happen.',Lindsey Graham,2018-09-23T00:00:00Z,Republican,NA
17593,https://www.factcheck.org/2018/10/trump-repeatedly-wrong-on-fords-testimony/,Trump Repeatedly Wrong on Ford's Testimony,FALSE,en,FactCheck.org,factcheck.org,2018-10-04T19:30:56Z,President Trump 'was stating facts that Dr. [Christine Blasey] Ford; herself; laid out in her testimony' at Judge Brett Kavanaugh's confirmation hearing.,Sarah Sanders,2018-10-03T00:00:00Z,Republican,NA
17908,https://www.factcheck.org/2018/10/collins-misleading-use-of-court-statistic/,Collins' Misleading Use of Court Statistic,Misleading,en,FactCheck.org,factcheck.org,2018-10-05T22:15:11Z,That Judge Kavanaugh is more of a centrist than some of his critics maintain is reflected in the fact that he and Chief Judge Merrick Garland voted the same way in 93 percent of the cases that they heard together.',Susan Collins,2018-10-05T00:00:00Z,Republican,NA
16702,https://www.factcheck.org/2018/11/bogus-voter-fraud-claims/,Bogus Voter Fraud Claims,Spins the Facts,en,FactCheck.org,factcheck.org,2018-11-13T20:55:39Z,Sen. Nelson’s lawyer said that a noncitizen should have the right to vote.',Rick Scott,2018-11-11T00:00:00Z,Republican,NA
17189,https://www.factcheck.org/2018/11/deutch-misses-mark-in-attack-on-scott/,Deutch Misses Mark in Attack on Scott,Distorts the Facts,en,FactCheck.org,factcheck.org,2018-11-16T16:53:08Z,The governor [Rick Scott] has now actually taken the unheard of approach of trying to use his own state police to impound voting machines before this election is even over.',Rep. Ted Deutch,2018-11-12T00:00:00Z,Democratic,NA
16849,https://www.factcheck.org/2018/11/deutch-misses-mark-in-attack-on-scott/,Deutch Misses Mark in Attack on Scott,FALSE,en,FactCheck.org,factcheck.org,2018-11-16T16:59:58Z,Florida Gov. Rick Scott has reduced 'the number of early voting locations.',Rep. Ted Deutch,2018-11-12T00:00:00Z,Democratic,NA
17093,https://www.factcheck.org/2018/11/obamas-misleading-oil-boast/,Obama's Misleading Oil Boast,Exaggerates,en,FactCheck.org,factcheck.org,2018-11-30T19:09:00Z,That whole suddenly America’s like the biggest oil producer … that was me; people.',Barack Obama,2018-11-27T00:00:00Z,Democratic,NA
16331,https://www.factcheck.org/2018/12/ocasio-cortezs-misguided-tweet/,Ocasio-Cortez's Misguided Tweet,FALSE,en,FactCheck.org,factcheck.org,2018-12-04T23:25:34Z,$21 trillion in 'Pentagon accounting errors' could finance two-thirds of Medicare for All.,Alexandria Ocasio-Cortez,2018-12-02T00:00:00Z,Democratic,NA
16529,https://www.factcheck.org/2018/12/factchecking-the-trump-pelosi-schumer-scuffle/,FactChecking the Trump-Pelosi-Schumer Scuffle,Misleading,en,FactCheck.org,factcheck.org,2018-12-12T00:42:01Z,People are losing their jobs',Nancy Pelosi,2018-12-11T00:00:00Z,Democratic,NA
16624,https://www.factcheck.org/2018/12/factchecking-the-trump-pelosi-schumer-scuffle/,FactChecking the Trump-Pelosi-Schumer Scuffle,FALSE,en,FactCheck.org,factcheck.org,2018-12-12T01:06:25Z,Denied that he caused the government shutdown the last time.,Chuck Schumer,2018-12-11T00:00:00Z,Democratic,NA
16514,https://www.factcheck.org/2018/12/rep-elect-green-wrong-about-vaccines-cdc-fraud/,Rep.-elect Green Wrong About Vaccines; CDC Fraud,FALSE,en,FactCheck.org,factcheck.org,2018-12-21T17:57:16Z,There is some concern that the rise in autism is the result of the preservatives that are in our vaccines.',Mark Green,2018-12-11T00:00:00Z,Republican,NA
17480,https://www.factcheck.org/2018/12/trump-administration-distorts-the-facts-on-climate-report/,Trump Administration Distorts the Facts On Climate Report,FALSE,en,FactCheck.org,factcheck.org,2018-12-26T14:11:56Z,Said of the National Climate Assessment: 'And you have to look at the fact that this report is based on the most extreme modeled scenario.',Sarah Sanders,2018-11-27T00:00:00Z,Republican,NA
17975,https://www.factcheck.org/2018/12/trump-administration-distorts-the-facts-on-climate-report/,Trump Administration Distorts the Facts On Climate Report,FALSE,en,FactCheck.org,factcheck.org,2018-12-26T14:31:37Z,Said of the National Climate Assessment: 'Once again; we think that this is the most extreme version and it’s not based on facts.',Sarah Sanders,2018-11-27T00:00:00Z,Republican,NA
17580,https://www.factcheck.org/2019/01/democratic-spin-on-border-security-funds/,Democratic Spin on Border Security Funds,Misleading,en,FactCheck.org,factcheck.org,2019-01-04T23:54:16Z,The president is 'sitting on over $1 billion; 94 percent of what we sent him last year for border security he hasn't bothered to spend.',Jeff Merkley,2018-12-23T00:00:00Z,Democratic,NA
16370,https://www.factcheck.org/2019/01/misleading-border-crime-statistic/,Misleading Border Crime Statistic,Misleading,en,FactCheck.org,factcheck.org,2019-01-08T19:10:20Z,We had arrested 17;000 criminals at the southern border so far — well; actually; just last year.',Mick Mulvaney,2019-01-06T00:00:00Z,Republican,NA
17364,https://www.factcheck.org/2019/01/trumps-budget-wouldnt-erase-deficits-cbo-said/,Trump's Budget Wouldn't Erase Deficits; CBO Said,Distorts the Facts,en,FactCheck.org,factcheck.org,2019-01-10T21:48:19Z,The U.S. 'would actually be on a glide path to balancing the budget' had Congress enacted Trump’s 2018 plan.,Mick Mulvaney,2019-01-06T00:00:00Z,Republican,NA
1907,https://www.factcheck.org/2019/01/pences-claim-that-isis-has-been-defeated/,Pence's Claim that ISIS 'Has Been Defeated',Spins the Facts,en,FactCheck.org,factcheck.org,2019-01-17T00:27:45Z,The caliphate has crumbled and ISIS has been defeated.',Mike Pence,2019-01-16T00:00:00Z,Republican,NA
17813,https://www.factcheck.org/2019/01/examining-shutdown-claims-from-democrats/,Examining Shutdown Claims from Democrats,Most Secret Service Working,en,FactCheck.org,factcheck.org,2019-01-18T23:10:54Z,Cited 'security concerns' due to the shutdown as a reason to suggest postponing the State of the Union address.,Nancy Pelosi,2019-01-16T00:00:00Z,Democratic,NA
16645,https://www.factcheck.org/2019/01/examining-shutdown-claims-from-democrats/,Examining Shutdown Claims from Democrats,FALSE,en,FactCheck.org,factcheck.org,2019-01-18T23:11:19Z,The government shutdown 'does damage to all kinds of people who are making applications; whether it’s benefits for Social Security or for Medicare.',Sen. Jeff Merkley,2019-01-07T00:00:00Z,Democratic,NA
17927,https://www.factcheck.org/2019/01/examining-shutdown-claims-from-democrats/,Examining Shutdown Claims from Democrats,IRS Says They Will,en,FactCheck.org,factcheck.org,2019-01-18T23:16:55Z,There is the possibility that people won’t get their refund checks [from their tax return].',Steny Hoyer,2019-01-09T00:00:00Z,Democratic,NA
17567,https://www.factcheck.org/2019/01/sanders-tweet-on-retirement-savings/,Sanders' Tweet on Retirement Savings,Not the Whole Story,en,FactCheck.org,factcheck.org,2019-01-24T21:14:45Z,More than half of older workers have no retirement savings – zero.',Sen. Bernie Sanders,2019-01-19T00:00:00Z,Democratic,NA
16307,https://www.factcheck.org/2019/01/harris-campaign-kickoff-claims/,Harris' Campaign Kickoff Claims,Not the Whole Story,en,FactCheck.org,factcheck.org,2019-01-29T22:58:19Z,I did not oppose the bill' to appoint a special prosecutor to investigate police shootings that involved the death of a civilian.,Sen. Kamala Harris,2019-01-28T00:00:00Z,Democratic,NA
17998,https://www.factcheck.org/2019/01/harris-campaign-kickoff-claims/,Harris' Campaign Kickoff Claims,FALSE,en,FactCheck.org,factcheck.org,2019-01-29T23:01:07Z,The cost of living is going up; but paychecks aren't keeping up.',Sen. Kamala Harris,2019-01-27T00:00:00Z,Democratic,NA
17714,https://www.factcheck.org/2019/01/harris-campaign-kickoff-claims/,Harris' Campaign Kickoff Claims,Exaggerates,en,FactCheck.org,factcheck.org,2019-01-29T23:03:31Z,The Republican tax law gave 'a trillion dollars to the biggest corporations in this country.',Sen. Kamala Harris,2019-01-27T00:00:00Z,Democratic,NA
17226,https://www.factcheck.org/2019/01/wheelers-misleading-carbon-emissions-math/,Wheeler's Misleading Carbon Emissions Math,Misleading,en,FactCheck.org,factcheck.org,2019-01-31T15:41:29Z,My agency experts have told me that we’re going to get a 34 percent reduction in CO2 based on 2005 levels once the ACE regulation is fully implemented.',Andrew Wheeler,2019-01-16T00:00:00Z,Republican,NA
18045,https://www.factcheck.org/2019/01/hoyer-inflates-cbos-shutdown-cost-estimate/,Hoyer Inflates CBO's Shutdown Cost Estimate,Not the Whole Story,en,FactCheck.org,factcheck.org,2019-01-31T20:19:16Z,I think you probably saw the CBO report about the cost of the shutdown. $11 billion is their estimate.',Rep. Steny Hoyer,2019-01-29T00:00:00Z,Democratic,NA
17287,https://www.factcheck.org/2019/02/factchecking-stacey-abrams-sotu-response/,FactChecking Stacey Abrams' SOTU Response,Distorts the Facts,en,FactCheck.org,factcheck.org,2019-02-06T08:03:16Z,Since the Republican tax cuts became law; 'plants are closing; layoffs are looming; and wages struggle to keep pace with the actual cost of living.',Stacey Abrams,2019-02-05T00:00:00Z,Democratic,NA
